year,month,date,state,county,county_code,monthly_adj_deaths,monthly_crude_rate_10k
2018,2,2018-02-01,TX,Cottle,48101,1,7.199424046076314
2018,3,2018-03-01,TX,Cottle,48101,1,7.199424046076314
2018,4,2018-04-01,TX,Cottle,48101,0,0
2018,5,2018-05-01,TX,Cottle,48101,1,7.199424046076314
2018,6,2018-06-01,TX,Cottle,48101,0,0
2018,7,2018-07-01,TX,Cottle,48101,0,0
2018,8,2018-08-01,TX,Cottle,48101,0,0
2018,9,2018-09-01,TX,Cottle,48101,1,7.199424046076314
2018,10,2018-10-01,TX,Cottle,48101,1,7.199424046076314
2018,11,2018-11-01,TX,Cottle,48101,1,7.199424046076314
2018,12,2018-12-01,TX,Cottle,48101,0,0
2018,1,2018-01-01,TX,Crane,48103,1,2.0859407592824364
2018,2,2018-02-01,TX,Crane,48103,1,2.0859407592824364
2018,3,2018-03-01,TX,Crane,48103,1,2.0859407592824364
2018,4,2018-04-01,TX,Crane,48103,1,2.0859407592824364
2018,5,2018-05-01,TX,Crane,48103,1,2.0859407592824364
2018,6,2018-06-01,TX,Crane,48103,1,2.0859407592824364
2018,7,2018-07-01,TX,Crane,48103,0,0
2018,8,2018-08-01,TX,Crane,48103,1,2.0859407592824364
2018,9,2018-09-01,TX,Crane,48103,0,0
2018,10,2018-10-01,TX,Crane,48103,1,2.0859407592824364
2018,11,2018-11-01,TX,Crane,48103,1,2.0859407592824364
2018,12,2018-12-01,TX,Crane,48103,1,2.0859407592824364
2018,1,2018-01-01,TX,Crockett,48105,1,2.857959416976279
2018,2,2018-02-01,TX,Crockett,48105,1,2.857959416976279
2018,3,2018-03-01,TX,Crockett,48105,1,2.857959416976279
2018,4,2018-04-01,TX,Crockett,48105,1,2.857959416976279
2018,5,2018-05-01,TX,Crockett,48105,1,2.857959416976279
2018,6,2018-06-01,TX,Crockett,48105,1,2.857959416976279
2018,7,2018-07-01,TX,Crockett,48105,1,2.857959416976279
2018,8,2018-08-01,TX,Crockett,48105,1,2.857959416976279
2018,9,2018-09-01,TX,Crockett,48105,1,2.857959416976279
2018,10,2018-10-01,TX,Crockett,48105,1,2.857959416976279
2018,11,2018-11-01,TX,Crockett,48105,1,2.857959416976279
2018,12,2018-12-01,TX,Crockett,48105,1,2.857959416976279
2018,1,2018-01-01,TX,Crosby,48107,1,1.7304031839418583
2018,2,2018-02-01,TX,Crosby,48107,1,1.7304031839418583
2018,3,2018-03-01,TX,Crosby,48107,1,1.7304031839418583
2018,4,2018-04-01,TX,Crosby,48107,1,1.7304031839418583
2018,5,2018-05-01,TX,Crosby,48107,1,1.7304031839418583
2018,6,2018-06-01,TX,Crosby,48107,1,1.7304031839418583
2018,7,2018-07-01,TX,Crosby,48107,1,1.7304031839418583
2018,8,2018-08-01,TX,Crosby,48107,1,1.7304031839418583
2018,9,2018-09-01,TX,Crosby,48107,0,0
2018,10,2018-10-01,TX,Crosby,48107,1,1.7304031839418583
2018,11,2018-11-01,TX,Crosby,48107,13,22.49524139124416
2018,12,2018-12-01,TX,Crosby,48107,1,1.7304031839418583
2018,1,2018-01-01,TX,Culberson,48109,0,0
2018,2,2018-02-01,TX,Culberson,48109,0,0
2018,3,2018-03-01,TX,Culberson,48109,1,4.537205081669692
2018,4,2018-04-01,TX,Culberson,48109,0,0
2018,5,2018-05-01,TX,Culberson,48109,1,4.537205081669692
2018,6,2018-06-01,TX,Culberson,48109,1,4.537205081669692
2018,7,2018-07-01,TX,Culberson,48109,1,4.537205081669692
2018,8,2018-08-01,TX,Culberson,48109,1,4.537205081669692
2018,9,2018-09-01,TX,Culberson,48109,1,4.537205081669692
2018,10,2018-10-01,TX,Culberson,48109,1,4.537205081669692
2018,11,2018-11-01,TX,Culberson,48109,1,4.537205081669692
2018,12,2018-12-01,TX,Culberson,48109,1,4.537205081669692
2018,1,2018-01-01,TX,Dallam,48111,1,1.3888888888888888
2018,2,2018-02-01,TX,Dallam,48111,1,1.3888888888888888
2018,3,2018-03-01,TX,Dallam,48111,0,0
2018,4,2018-04-01,TX,Dallam,48111,1,1.3888888888888888
2018,5,2018-05-01,TX,Dallam,48111,1,1.3888888888888888
2018,6,2018-06-01,TX,Dallam,48111,0,0
2018,7,2018-07-01,TX,Dallam,48111,1,1.3888888888888888
2018,8,2018-08-01,TX,Dallam,48111,1,1.3888888888888888
2018,9,2018-09-01,TX,Dallam,48111,1,1.3888888888888888
2018,10,2018-10-01,TX,Dallam,48111,1,1.3888888888888888
2018,11,2018-11-01,TX,Dallam,48111,0,0
2018,12,2018-12-01,TX,Dallam,48111,1,1.3888888888888888
2018,1,2018-01-01,TX,Dallas,48113,1238,4.693354846438585
2018,2,2018-02-01,TX,Dallas,48113,929,3.5219116739430096
2018,3,2018-03-01,TX,Dallas,48113,934,3.540867065083715
2018,4,2018-04-01,TX,Dallas,48113,828,3.1390127729007666
2018,5,2018-05-01,TX,Dallas,48113,875,3.317193449623394
2018,6,2018-06-01,TX,Dallas,48113,866,3.2830737455701255
2018,7,2018-07-01,TX,Dallas,48113,823,3.1200573817600614
2018,8,2018-08-01,TX,Dallas,48113,870,3.298238058482689
2018,9,2018-09-01,TX,Dallas,48113,814,3.085937677706792
2018,10,2018-10-01,TX,Dallas,48113,877,3.324775606079676
2018,11,2018-11-01,TX,Dallas,48113,943,3.5749867691369834
2018,12,2018-12-01,TX,Dallas,48113,972,3.6849280377530733
2018,1,2018-01-01,TX,Dawson,48115,11,8.717014026468025
2018,2,2018-02-01,TX,Dawson,48115,1,0.7924558205880022
2018,3,2018-03-01,TX,Dawson,48115,1,0.7924558205880022
2018,4,2018-04-01,TX,Dawson,48115,1,0.7924558205880022
2018,5,2018-05-01,TX,Dawson,48115,1,0.7924558205880022
2018,6,2018-06-01,TX,Dawson,48115,1,0.7924558205880022
2018,7,2018-07-01,TX,Dawson,48115,1,0.7924558205880022
2018,8,2018-08-01,TX,Dawson,48115,1,0.7924558205880022
2018,9,2018-09-01,TX,Dawson,48115,1,0.7924558205880022
2018,10,2018-10-01,TX,Dawson,48115,11,8.717014026468025
2018,11,2018-11-01,TX,Dawson,48115,1,0.7924558205880022
2018,12,2018-12-01,TX,Dawson,48115,1,0.7924558205880022
2018,1,2018-01-01,TX,Deaf Smith,48117,16,8.528784648187633
2018,2,2018-02-01,TX,Deaf Smith,48117,13,6.929637526652452
2018,3,2018-03-01,TX,Deaf Smith,48117,1,0.5330490405117271
2018,4,2018-04-01,TX,Deaf Smith,48117,1,0.5330490405117271
2018,5,2018-05-01,TX,Deaf Smith,48117,1,0.5330490405117271
2018,6,2018-06-01,TX,Deaf Smith,48117,11,5.863539445628998
2018,7,2018-07-01,TX,Deaf Smith,48117,1,0.5330490405117271
2018,8,2018-08-01,TX,Deaf Smith,48117,1,0.5330490405117271
2018,9,2018-09-01,TX,Deaf Smith,48117,1,0.5330490405117271
2018,10,2018-10-01,TX,Deaf Smith,48117,1,0.5330490405117271
2018,11,2018-11-01,TX,Deaf Smith,48117,1,0.5330490405117271
2018,12,2018-12-01,TX,Deaf Smith,48117,1,0.5330490405117271
2018,1,2018-01-01,TX,Delta,48119,12,22.434099831744252
2018,2,2018-02-01,TX,Delta,48119,1,1.8695083193120208
2018,3,2018-03-01,TX,Delta,48119,1,1.8695083193120208
2018,4,2018-04-01,TX,Delta,48119,1,1.8695083193120208
2018,5,2018-05-01,TX,Delta,48119,1,1.8695083193120208
2018,6,2018-06-01,TX,Delta,48119,1,1.8695083193120208
2018,7,2018-07-01,TX,Delta,48119,1,1.8695083193120208
2018,8,2018-08-01,TX,Delta,48119,1,1.8695083193120208
2018,9,2018-09-01,TX,Delta,48119,1,1.8695083193120208
2018,10,2018-10-01,TX,Delta,48119,1,1.8695083193120208
2018,11,2018-11-01,TX,Delta,48119,1,1.8695083193120208
2018,12,2018-12-01,TX,Delta,48119,1,1.8695083193120208
2018,1,2018-01-01,TX,Denton,48121,278,3.236080198914167
2018,2,2018-02-01,TX,Denton,48121,222,2.5842079286292985
2018,3,2018-03-01,TX,Denton,48121,233,2.712254267435255
2018,4,2018-04-01,TX,Denton,48121,205,2.386318132292821
2018,5,2018-05-01,TX,Denton,48121,211,2.456161589823343
2018,6,2018-06-01,TX,Denton,48121,179,2.083663149660561
2018,7,2018-07-01,TX,Denton,48121,176,2.0487414208953
2018,8,2018-08-01,TX,Denton,48121,173,2.0138196921300393
2018,9,2018-09-01,TX,Denton,48121,158,1.8392110483037352
2018,10,2018-10-01,TX,Denton,48121,205,2.386318132292821
2018,11,2018-11-01,TX,Denton,48121,211,2.456161589823343
2018,12,2018-12-01,TX,Denton,48121,219,2.549286199864038
2018,1,2018-01-01,TX,DeWitt,48123,20,9.907366126715212
2018,2,2018-02-01,TX,DeWitt,48123,19,9.411997820379453
2018,3,2018-03-01,TX,DeWitt,48123,24,11.888839352058255
2018,4,2018-04-01,TX,DeWitt,48123,14,6.935156288700648
2018,5,2018-05-01,TX,DeWitt,48123,14,6.935156288700648
2018,6,2018-06-01,TX,DeWitt,48123,20,9.907366126715212
2018,7,2018-07-01,TX,DeWitt,48123,14,6.935156288700648
2018,8,2018-08-01,TX,DeWitt,48123,1,0.4953683063357606
2018,9,2018-09-01,TX,DeWitt,48123,16,7.92589290137217
2018,10,2018-10-01,TX,DeWitt,48123,14,6.935156288700648
2018,11,2018-11-01,TX,DeWitt,48123,22,10.898102739386735
2018,12,2018-12-01,TX,DeWitt,48123,11,5.449051369693367
2018,1,2018-01-01,TX,Dickens,48125,1,4.44642063139173
2018,2,2018-02-01,TX,Dickens,48125,1,4.44642063139173
2018,3,2018-03-01,TX,Dickens,48125,1,4.44642063139173
2018,4,2018-04-01,TX,Dickens,48125,1,4.44642063139173
2018,5,2018-05-01,TX,Dickens,48125,1,4.44642063139173
2018,6,2018-06-01,TX,Dickens,48125,1,4.44642063139173
2018,7,2018-07-01,TX,Dickens,48125,1,4.44642063139173
2018,8,2018-08-01,TX,Dickens,48125,1,4.44642063139173
2018,9,2018-09-01,TX,Dickens,48125,0,0
2018,10,2018-10-01,TX,Dickens,48125,1,4.44642063139173
2018,11,2018-11-01,TX,Dickens,48125,0,0
2018,12,2018-12-01,TX,Dickens,48125,1,4.44642063139173
2018,1,2018-01-01,TX,Dimmit,48127,1,0.9701202949165696
2018,2,2018-02-01,TX,Dimmit,48127,1,0.9701202949165696
2018,3,2018-03-01,TX,Dimmit,48127,1,0.9701202949165696
2018,4,2018-04-01,TX,Dimmit,48127,1,0.9701202949165696
2018,5,2018-05-01,TX,Dimmit,48127,1,0.9701202949165696
2018,6,2018-06-01,TX,Dimmit,48127,1,0.9701202949165696
2018,7,2018-07-01,TX,Dimmit,48127,1,0.9701202949165696
2018,8,2018-08-01,TX,Dimmit,48127,1,0.9701202949165696
2018,9,2018-09-01,TX,Dimmit,48127,1,0.9701202949165696
2018,10,2018-10-01,TX,Dimmit,48127,1,0.9701202949165696
2018,11,2018-11-01,TX,Dimmit,48127,1,0.9701202949165696
2018,12,2018-12-01,TX,Dimmit,48127,1,0.9701202949165696
2018,1,2018-01-01,TX,Donley,48129,0,0
2018,2,2018-02-01,TX,Donley,48129,1,3.0129557095510697
2018,3,2018-03-01,TX,Donley,48129,1,3.0129557095510697
2018,4,2018-04-01,TX,Donley,48129,1,3.0129557095510697
2018,5,2018-05-01,TX,Donley,48129,1,3.0129557095510697
2018,6,2018-06-01,TX,Donley,48129,1,3.0129557095510697
2018,7,2018-07-01,TX,Donley,48129,1,3.0129557095510697
2018,8,2018-08-01,TX,Donley,48129,1,3.0129557095510697
2018,9,2018-09-01,TX,Donley,48129,1,3.0129557095510697
2018,10,2018-10-01,TX,Donley,48129,1,3.0129557095510697
2018,11,2018-11-01,TX,Donley,48129,1,3.0129557095510697
2018,12,2018-12-01,TX,Donley,48129,1,3.0129557095510697
2018,1,2018-01-01,TX,Duval,48131,1,0.8919015340706385
2018,2,2018-02-01,TX,Duval,48131,1,0.8919015340706385
2018,3,2018-03-01,TX,Duval,48131,1,0.8919015340706385
2018,4,2018-04-01,TX,Duval,48131,1,0.8919015340706385
2018,5,2018-05-01,TX,Duval,48131,1,0.8919015340706385
2018,6,2018-06-01,TX,Duval,48131,1,0.8919015340706385
2018,7,2018-07-01,TX,Duval,48131,1,0.8919015340706385
2018,8,2018-08-01,TX,Duval,48131,1,0.8919015340706385
2018,9,2018-09-01,TX,Duval,48131,1,0.8919015340706385
2018,10,2018-10-01,TX,Duval,48131,13,11.594719942918301
2018,11,2018-11-01,TX,Duval,48131,1,0.8919015340706385
2018,12,2018-12-01,TX,Duval,48131,1,0.8919015340706385
2018,1,2018-01-01,TX,Eastland,48133,18,9.82425499399629
2018,2,2018-02-01,TX,Eastland,48133,14,7.641087217552669
2018,3,2018-03-01,TX,Eastland,48133,17,9.278463049885383
2018,4,2018-04-01,TX,Eastland,48133,11,6.003711385219955
2018,5,2018-05-01,TX,Eastland,48133,12,6.549503329330859
2018,6,2018-06-01,TX,Eastland,48133,15,8.186879161663574
2018,7,2018-07-01,TX,Eastland,48133,13,7.0952952734417645
2018,8,2018-08-01,TX,Eastland,48133,12,6.549503329330859
2018,9,2018-09-01,TX,Eastland,48133,11,6.003711385219955
2018,10,2018-10-01,TX,Eastland,48133,11,6.003711385219955
2018,11,2018-11-01,TX,Eastland,48133,13,7.0952952734417645
2018,12,2018-12-01,TX,Eastland,48133,10,5.457919441109049
2018,1,2018-01-01,TX,Ector,48135,86,5.304581678221608
2018,2,2018-02-01,TX,Ector,48135,57,3.515827391379438
2018,3,2018-03-01,TX,Ector,48135,65,4.009276849818657
2018,4,2018-04-01,TX,Ector,48135,63,3.8859144852088523
2018,5,2018-05-01,TX,Ector,48135,62,3.8242333029039504
2018,6,2018-06-01,TX,Ector,48135,61,3.7625521205990475
2018,7,2018-07-01,TX,Ector,48135,58,3.5775085736843404
2018,8,2018-08-01,TX,Ector,48135,68,4.194320396733365
2018,9,2018-09-01,TX,Ector,48135,51,3.1457402975500237
2018,10,2018-10-01,TX,Ector,48135,63,3.8859144852088523
2018,11,2018-11-01,TX,Ector,48135,59,3.6391897559892428
2018,12,2018-12-01,TX,Ector,48135,73,4.502726308257876
2018,1,2018-01-01,TX,Edwards,48137,1,5.186721991701245
2018,2,2018-02-01,TX,Edwards,48137,0,0
2018,3,2018-03-01,TX,Edwards,48137,1,5.186721991701245
2018,4,2018-04-01,TX,Edwards,48137,1,5.186721991701245
2018,5,2018-05-01,TX,Edwards,48137,1,5.186721991701245
2018,6,2018-06-01,TX,Edwards,48137,0,0
2018,7,2018-07-01,TX,Edwards,48137,0,0
2018,8,2018-08-01,TX,Edwards,48137,0,0
2018,9,2018-09-01,TX,Edwards,48137,1,5.186721991701245
2018,10,2018-10-01,TX,Edwards,48137,1,5.186721991701245
2018,11,2018-11-01,TX,Edwards,48137,1,5.186721991701245
2018,12,2018-12-01,TX,Edwards,48137,1,5.186721991701245
2018,1,2018-01-01,TX,Ellis,48139,100,5.573017677612073
2018,2,2018-02-01,TX,Ellis,48139,66,3.678191667223968
2018,3,2018-03-01,TX,Ellis,48139,71,3.956842551104572
2018,4,2018-04-01,TX,Ellis,48139,64,3.5667313136717267
2018,5,2018-05-01,TX,Ellis,48139,67,3.7339218440000894
2018,6,2018-06-01,TX,Ellis,48139,50,2.7865088388060366
2018,7,2018-07-01,TX,Ellis,48139,70,3.9011123743284513
2018,8,2018-08-01,TX,Ellis,48139,63,3.5110011368956062
2018,9,2018-09-01,TX,Ellis,48139,51,2.842239015582157
2018,10,2018-10-01,TX,Ellis,48139,63,3.5110011368956062
2018,11,2018-11-01,TX,Ellis,48139,79,4.402683965313538
2018,12,2018-12-01,TX,Ellis,48139,87,4.848525379522504
2018,1,2018-01-01,TX,El Paso,48141,339,4.0320758172982005
2018,2,2018-02-01,TX,El Paso,48141,305,3.6276788326724216
2018,3,2018-03-01,TX,El Paso,48141,294,3.496844514117023
2018,4,2018-04-01,TX,El Paso,48141,264,3.140023645329572
2018,5,2018-05-01,TX,El Paso,48141,250,2.9735072398954276
2018,6,2018-06-01,TX,El Paso,48141,235,2.795096805501702
2018,7,2018-07-01,TX,El Paso,48141,266,3.163811703248735
2018,8,2018-08-01,TX,El Paso,48141,243,2.890249037178356
2018,9,2018-09-01,TX,El Paso,48141,242,2.878355008218774
2018,10,2018-10-01,TX,El Paso,48141,241,2.866460979259192
2018,11,2018-11-01,TX,El Paso,48141,248,2.9497191819762643
2018,12,2018-12-01,TX,El Paso,48141,293,3.4849504851574413
2018,1,2018-01-01,TX,Erath,48143,23,5.418649578287707
2018,2,2018-02-01,TX,Erath,48143,16,3.7694953588088396
2018,3,2018-03-01,TX,Erath,48143,21,4.947462658436601
2018,4,2018-04-01,TX,Erath,48143,12,2.8271215191066292
2018,5,2018-05-01,TX,Erath,48143,1,0.23559345992555247
2018,6,2018-06-01,TX,Erath,48143,13,3.062714979032182
2018,7,2018-07-01,TX,Erath,48143,17,4.005088818734392
2018,8,2018-08-01,TX,Erath,48143,19,4.476275738585497
2018,9,2018-09-01,TX,Erath,48143,17,4.005088818734392
2018,10,2018-10-01,TX,Erath,48143,17,4.005088818734392
2018,11,2018-11-01,TX,Erath,48143,1,0.23559345992555247
2018,12,2018-12-01,TX,Erath,48143,20,4.7118691985110495
2018,1,2018-01-01,TX,Falls,48145,17,9.806749351023939
2018,2,2018-02-01,TX,Falls,48145,1,0.5768676088837612
2018,3,2018-03-01,TX,Falls,48145,1,0.5768676088837612
2018,4,2018-04-01,TX,Falls,48145,10,5.768676088837611
2018,5,2018-05-01,TX,Falls,48145,1,0.5768676088837612
2018,6,2018-06-01,TX,Falls,48145,13,7.499278915488896
2018,7,2018-07-01,TX,Falls,48145,12,6.9224113066051345
2018,8,2018-08-01,TX,Falls,48145,1,0.5768676088837612
2018,9,2018-09-01,TX,Falls,48145,1,0.5768676088837612
2018,10,2018-10-01,TX,Falls,48145,1,0.5768676088837612
2018,11,2018-11-01,TX,Falls,48145,15,8.653014133256418
2018,12,2018-12-01,TX,Falls,48145,1,0.5768676088837612
2018,1,2018-01-01,TX,Fannin,48147,29,8.218556934761661
2018,2,2018-02-01,TX,Fannin,48147,29,8.218556934761661
2018,3,2018-03-01,TX,Fannin,48147,23,6.518165844810974
2018,4,2018-04-01,TX,Fannin,48147,13,3.6841806948931586
2018,5,2018-05-01,TX,Fannin,48147,22,6.234767329819192
2018,6,2018-06-01,TX,Fannin,48147,14,3.9675792098849403
2018,7,2018-07-01,TX,Fannin,48147,19,5.384571784843847
2018,8,2018-08-01,TX,Fannin,48147,26,7.368361389786317
2018,9,2018-09-01,TX,Fannin,48147,21,5.9513688148274095
2018,10,2018-10-01,TX,Fannin,48147,27,7.651759904778099
2018,11,2018-11-01,TX,Fannin,48147,19,5.384571784843847
2018,12,2018-12-01,TX,Fannin,48147,35,9.91894802471235
2018,1,2018-01-01,TX,Fayette,48149,19,7.495364708667009
2018,2,2018-02-01,TX,Fayette,48149,18,7.100871829263482
2018,3,2018-03-01,TX,Fayette,48149,20,7.8898575880705355
2018,4,2018-04-01,TX,Fayette,48149,17,6.706378949859955
2018,5,2018-05-01,TX,Fayette,48149,17,6.706378949859955
2018,6,2018-06-01,TX,Fayette,48149,17,6.706378949859955
2018,7,2018-07-01,TX,Fayette,48149,17,6.706378949859955
2018,8,2018-08-01,TX,Fayette,48149,16,6.311886070456428
2018,9,2018-09-01,TX,Fayette,48149,17,6.706378949859955
2018,10,2018-10-01,TX,Fayette,48149,17,6.706378949859955
2018,11,2018-11-01,TX,Fayette,48149,16,6.311886070456428
2018,12,2018-12-01,TX,Fayette,48149,19,7.495364708667009
2018,1,2018-01-01,TX,Fisher,48151,1,2.6048450117218027
2018,2,2018-02-01,TX,Fisher,48151,1,2.6048450117218027
2018,3,2018-03-01,TX,Fisher,48151,1,2.6048450117218027
2018,4,2018-04-01,TX,Fisher,48151,0,0
2018,5,2018-05-01,TX,Fisher,48151,1,2.6048450117218027
2018,6,2018-06-01,TX,Fisher,48151,0,0
2018,7,2018-07-01,TX,Fisher,48151,1,2.6048450117218027
2018,8,2018-08-01,TX,Fisher,48151,1,2.6048450117218027
2018,9,2018-09-01,TX,Fisher,48151,1,2.6048450117218027
2018,10,2018-10-01,TX,Fisher,48151,1,2.6048450117218027
2018,11,2018-11-01,TX,Fisher,48151,1,2.6048450117218027
2018,12,2018-12-01,TX,Fisher,48151,1,2.6048450117218027
2018,1,2018-01-01,TX,Floyd,48153,1,1.7132088401576153
2018,2,2018-02-01,TX,Floyd,48153,1,1.7132088401576153
2018,3,2018-03-01,TX,Floyd,48153,1,1.7132088401576153
2018,4,2018-04-01,TX,Floyd,48153,1,1.7132088401576153
2018,5,2018-05-01,TX,Floyd,48153,1,1.7132088401576153
2018,6,2018-06-01,TX,Floyd,48153,1,1.7132088401576153
2018,7,2018-07-01,TX,Floyd,48153,1,1.7132088401576153
2018,8,2018-08-01,TX,Floyd,48153,1,1.7132088401576153
2018,9,2018-09-01,TX,Floyd,48153,1,1.7132088401576153
2018,10,2018-10-01,TX,Floyd,48153,1,1.7132088401576153
2018,11,2018-11-01,TX,Floyd,48153,1,1.7132088401576153
2018,12,2018-12-01,TX,Floyd,48153,1,1.7132088401576153
2018,1,2018-01-01,TX,Foard,48155,1,8.333333333333334
2018,2,2018-02-01,TX,Foard,48155,1,8.333333333333334
2018,3,2018-03-01,TX,Foard,48155,0,0
2018,4,2018-04-01,TX,Foard,48155,1,8.333333333333334
2018,5,2018-05-01,TX,Foard,48155,0,0
2018,6,2018-06-01,TX,Foard,48155,1,8.333333333333334
2018,7,2018-07-01,TX,Foard,48155,0,0
2018,8,2018-08-01,TX,Foard,48155,1,8.333333333333334
2018,9,2018-09-01,TX,Foard,48155,1,8.333333333333334
2018,10,2018-10-01,TX,Foard,48155,1,8.333333333333334
2018,11,2018-11-01,TX,Foard,48155,0,0
2018,12,2018-12-01,TX,Foard,48155,1,8.333333333333334
2018,1,2018-01-01,TX,Fort Bend,48157,218,2.7669960830504987
2018,2,2018-02-01,TX,Fort Bend,48157,179,2.2719830223212814
2018,3,2018-03-01,TX,Fort Bend,48157,189,2.398909448149286
2018,4,2018-04-01,TX,Fort Bend,48157,146,1.8531258170888663
2018,5,2018-05-01,TX,Fort Bend,48157,208,2.6400696572224946
2018,6,2018-06-01,TX,Fort Bend,48157,154,1.9546669577512699
2018,7,2018-07-01,TX,Fort Bend,48157,187,2.373524162983685
2018,8,2018-08-01,TX,Fort Bend,48157,174,2.208519809407279
2018,9,2018-09-01,TX,Fort Bend,48157,208,2.6400696572224946
2018,10,2018-10-01,TX,Fort Bend,48157,189,2.398909448149286
2018,11,2018-11-01,TX,Fort Bend,48157,154,1.9546669577512699
2018,12,2018-12-01,TX,Fort Bend,48157,211,2.6781475849708958
2018,1,2018-01-01,TX,Franklin,48159,10,9.288500835965074
2018,2,2018-02-01,TX,Franklin,48159,1,0.9288500835965076
2018,3,2018-03-01,TX,Franklin,48159,1,0.9288500835965076
2018,4,2018-04-01,TX,Franklin,48159,1,0.9288500835965076
2018,5,2018-05-01,TX,Franklin,48159,1,0.9288500835965076
2018,6,2018-06-01,TX,Franklin,48159,10,9.288500835965074
2018,7,2018-07-01,TX,Franklin,48159,1,0.9288500835965076
2018,8,2018-08-01,TX,Franklin,48159,1,0.9288500835965076
2018,9,2018-09-01,TX,Franklin,48159,1,0.9288500835965076
2018,10,2018-10-01,TX,Franklin,48159,1,0.9288500835965076
2018,11,2018-11-01,TX,Franklin,48159,1,0.9288500835965076
2018,12,2018-12-01,TX,Franklin,48159,10,9.288500835965074
2018,1,2018-01-01,TX,Freestone,48161,11,5.5533117932148635
2018,2,2018-02-01,TX,Freestone,48161,16,8.077544426494347
2018,3,2018-03-01,TX,Freestone,48161,14,7.0678513731825525
2018,4,2018-04-01,TX,Freestone,48161,12,6.058158319870759
2018,5,2018-05-01,TX,Freestone,48161,15,7.572697899838449
2018,6,2018-06-01,TX,Freestone,48161,12,6.058158319870759
2018,7,2018-07-01,TX,Freestone,48161,10,5.048465266558966
2018,8,2018-08-01,TX,Freestone,48161,14,7.0678513731825525
2018,9,2018-09-01,TX,Freestone,48161,1,0.5048465266558967
2018,10,2018-10-01,TX,Freestone,48161,16,8.077544426494347
2018,11,2018-11-01,TX,Freestone,48161,12,6.058158319870759
2018,12,2018-12-01,TX,Freestone,48161,10,5.048465266558966
2018,1,2018-01-01,TX,Frio,48163,1,0.5046427129592248
2018,2,2018-02-01,TX,Frio,48163,1,0.5046427129592248
2018,3,2018-03-01,TX,Frio,48163,1,0.5046427129592248
2018,4,2018-04-01,TX,Frio,48163,1,0.5046427129592248
2018,5,2018-05-01,TX,Frio,48163,1,0.5046427129592248
2018,6,2018-06-01,TX,Frio,48163,1,0.5046427129592248
2018,7,2018-07-01,TX,Frio,48163,1,0.5046427129592248
2018,8,2018-08-01,TX,Frio,48163,1,0.5046427129592248
2018,9,2018-09-01,TX,Frio,48163,11,5.551069842551473
2018,10,2018-10-01,TX,Frio,48163,11,5.551069842551473
2018,11,2018-11-01,TX,Frio,48163,12,6.0557125555106985
2018,12,2018-12-01,TX,Frio,48163,10,5.0464271295922485
2018,1,2018-01-01,TX,Gaines,48165,1,0.47844600736806847
2018,2,2018-02-01,TX,Gaines,48165,1,0.47844600736806847
2018,3,2018-03-01,TX,Gaines,48165,1,0.47844600736806847
2018,4,2018-04-01,TX,Gaines,48165,1,0.47844600736806847
2018,5,2018-05-01,TX,Gaines,48165,1,0.47844600736806847
2018,6,2018-06-01,TX,Gaines,48165,1,0.47844600736806847
2018,7,2018-07-01,TX,Gaines,48165,1,0.47844600736806847
2018,8,2018-08-01,TX,Gaines,48165,1,0.47844600736806847
2018,9,2018-09-01,TX,Gaines,48165,1,0.47844600736806847
2018,10,2018-10-01,TX,Gaines,48165,1,0.47844600736806847
2018,11,2018-11-01,TX,Gaines,48165,1,0.47844600736806847
2018,12,2018-12-01,TX,Gaines,48165,10,4.784460073680685
2018,1,2018-01-01,TX,Galveston,48167,177,5.238391192399893
2018,2,2018-02-01,TX,Galveston,48167,148,4.380123708899346
2018,3,2018-03-01,TX,Galveston,48167,125,3.6994288081920153
2018,4,2018-04-01,TX,Galveston,48167,148,4.380123708899346
2018,5,2018-05-01,TX,Galveston,48167,130,3.8474059605196955
2018,6,2018-06-01,TX,Galveston,48167,143,4.232146556571665
2018,7,2018-07-01,TX,Galveston,48167,135,3.9953831128473762
2018,8,2018-08-01,TX,Galveston,48167,135,3.9953831128473762
2018,9,2018-09-01,TX,Galveston,48167,114,3.373879073071118
2018,10,2018-10-01,TX,Galveston,48167,131,3.8770013909852317
2018,11,2018-11-01,TX,Galveston,48167,127,3.7586196691230875
2018,12,2018-12-01,TX,Galveston,48167,142,4.202551126106129
2018,1,2018-01-01,TX,Garza,48169,1,1.5202189115232594
2018,2,2018-02-01,TX,Garza,48169,0,0
2018,3,2018-03-01,TX,Garza,48169,1,1.5202189115232594
2018,4,2018-04-01,TX,Garza,48169,1,1.5202189115232594
2018,5,2018-05-01,TX,Garza,48169,1,1.5202189115232594
2018,6,2018-06-01,TX,Garza,48169,1,1.5202189115232594
2018,7,2018-07-01,TX,Garza,48169,1,1.5202189115232594
2018,8,2018-08-01,TX,Garza,48169,1,1.5202189115232594
2018,9,2018-09-01,TX,Garza,48169,1,1.5202189115232594
2018,10,2018-10-01,TX,Garza,48169,1,1.5202189115232594
2018,11,2018-11-01,TX,Garza,48169,1,1.5202189115232594
2018,12,2018-12-01,TX,Garza,48169,1,1.5202189115232594
2018,1,2018-01-01,TX,Gillespie,48171,33,12.311595284285927
2018,2,2018-02-01,TX,Gillespie,48171,15,5.5961796746754215
2018,3,2018-03-01,TX,Gillespie,48171,17,6.342336964632144
